word	medial_cap	medial_lower	initial_cap	classification
featherbed	0	3	1	common
featherbedding	0	1	0	common
featherbeds	0	1	0	common
feathered	0	23	1	common
featherhead	0	1	0	common
feathering	0	5	0	common
featherless	0	4	0	common
featherlike	0	1	0	common
feathers	2	150	0	common
featherstone	147	0	1	proper
featherstones	9	0	0	proper
feathertop	6	0	6	proper
feathertop's	2	0	0	proper
featherweight	1	1	0	proper
feathery	0	18	0	common
feats	0	41	0	common
feature	4	203	0	common
featured	0	43	0	common
featureless	0	6	0	common
features	7	642	1	common
featuring	0	7	0	common
feauer	1	0	0	proper
feb	440	1	12	proper
febaruary	1	0	0	proper
febc	2	0	0	proper
febooary	1	0	0	proper
febraury	2	0	0	proper
febres	4	2	0	proper
febrific	0	1	0	common
febrile	0	4	0	common
february	1913	10	41	proper
february's	1	0	1	proper
februry	1	0	0	proper
feburary	2	0	0	proper
feca	1	0	0	proper
fecal	0	2	0	common
feckless	0	4	0	common
fecom	5	0	0	proper
fecs	6	0	0	proper
fectly	0	2	0	common
fecund	0	3	1	common
fecundated	0	1	0	common
fecundating	0	1	0	common
fecundity	0	2	0	common
fed	495	265	180	proper
fedallah	48	0	7	proper
federal	706	333	49	proper
federalism	0	2	0	common
federalist	1	0	0	proper
federalize	0	1	0	common
federally	1	5	0	common
federalquestion	0	1	0	common
federalright	0	1	0	common
federals	1	0	0	proper
federalstate	0	2	0	common
federated	9	2	12	proper
federates	0	1	0	common
federation	66	24	0	proper
federations	0	1	0	common
federico	1	0	0	proper
federovna	1	0	0	proper
fedf	1	0	0	proper
fedor	2	0	0	proper
fedora	0	2	0	common
fedoritch	1	0	0	proper
fedorovitch	36	0	0	proper
fedorovna	1	0	0	proper
fedosya	2	0	0	proper
fedot	0	0	1	dual
fedotovs	1	0	0	proper
feds	1	0	0	proper
fedtov	1	0	0	proper
fedyaev	1	0	0	proper
fee	6	138	0	common
feeble	0	359	1	common
feebleminded	0	1	0	common
feebleness	0	36	0	common
feebler	0	13	0	common
feeblest	0	2	0	common
feebly	0	105	2	common
feeckle	0	4	0	common
feed	52	444	8	common
feedback	0	3	1	common
feede	0	4	0	common
feeder	124	24	2	proper
feeders	0	6	0	common
feedest	0	2	0	common
feedeth	0	9	0	common
feedgrain	2	8	0	common
feedgrains	6	45	2	common
feedin	0	1	0	common
feeding	2	139	0	common
feedingpain	0	2	0	common
feedingplace	0	1	0	common
feedings	0	1	0	common
feedlot	0	6	1	common
feedlots	0	4	1	common
feeds	1	36	2	common
feedstock	0	6	0	common
feedstocks	0	4	0	common
feefofums	1	0	0	proper
feegee	2	0	0	proper
feegeeans	2	0	0	proper
feegees	2	0	0	proper
feejeean	1	0	0	proper
feejeeman	1	0	0	proper
feel	4	3497	8	common
feele	0	6	0	common
feeled	0	2	0	common
feeler	0	5	0	common
feelers	0	4	1	common
feeles	0	1	0	common
feelest	0	4	0	common
feeley	3	0	0	proper
feelin	0	7	0	common
feeling	13	3173	36	common
feelingly	0	33	0	common
feelings	2	1589	2	common
feelingstate	0	1	0	common
feelins	0	2	0	common
feels	3	404	1	common
feeney	1	0	0	proper
feenix	104	0	0	proper
feepercase	0	1	0	common
feeperday	0	1	0	common
fees	0	98	4	common
feet	5	2898	1	common
feete	0	2	0	common
fefac	3	0	0	proper
fegee	1	0	0	proper
fegp	1	0	0	proper
fei	2	0	0	proper
feign	0	23	0	common
feigned	0	85	0	common
feignedly	0	1	0	common
feignest	0	2	0	common
feigning	0	32	1	common
feigns	0	4	0	common
feinberg	2	0	0	proper
feind	1	0	0	proper
feint	0	28	0	common
feints	0	7	0	common
feis	1	0	0	proper
feisty	0	1	0	common
feiter	1	0	0	proper
fejee	6	0	0	proper
fekete	3	0	5	proper
fel	0	1	0	common
fela	2	0	0	proper
fele	1	0	0	proper
feler	0	1	0	common
felice	17	0	0	proper
felice's	1	0	0	proper
felicia	1	0	0	proper
feliciano	2	0	0	proper
felicita	0	1	0	common
felicitate	0	3	0	common
felicitated	0	2	0	common
felicitating	0	1	0	common
felicitations	0	5	0	common
felicitie	0	1	0	common
felicities	0	10	0	common
felicitous	0	11	0	common
felicitously	0	4	0	common
felicity	3	76	0	common
feline	0	14	0	common
felipe	1	0	0	proper
felix	909	1	62	proper
felix's	2	0	0	proper
felixmarte	7	0	0	proper
felixmartes	1	0	0	proper
fell	62	3743	2	common
fella	0	5	1	common
fellahs	0	1	0	common
fellamar	34	0	0	proper
fellar	0	2	0	common
fellars	0	1	0	common
fellas	0	1	0	common
felled	0	31	0	common
feller	1	60	0	common
fellers	1	12	0	common
fellest	0	1	0	common
fellies	0	1	0	common
felling	0	10	1	common
fellini	2	0	0	proper
fellner	5	0	2	proper
felloe	0	1	0	common
felloes	0	3	0	common
fellon	0	1	0	common
fellow	38	3235	11	common
fellowcitizens	0	1	0	common
fellowcountryman	0	1	0	common
fellowcraftsmen	0	1	0	common
fellowcreatures	0	1	0	common
fellowdisciples	0	1	0	common
fellowemployees	0	1	0	common
fellowes	6	1	0	proper
fellowfeeling	0	1	0	common
fellowheirs	0	1	0	common
fellowhelper	0	1	0	common
fellowhelpers	0	1	0	common
fellowlabourer	0	2	0	common
fellowlabourers	0	2	0	common
fellowmen	0	1	0	common
fellowprisoner	0	2	0	common
fellows	7	509	3	common
fellowservant	0	6	0	common
fellowservants	0	4	0	common
fellowship	43	110	1	common
fellowships	20	1	0	proper
fellowsoldier	0	2	0	common
fellowworkers	0	1	0	common
felly	0	1	0	common
felon	1	24	0	common
felonies	0	1	0	common
felonious	0	7	0	common
feloniously	0	1	0	common
felons	1	8	1	common
felony	0	16	0	common
felow	0	1	0	common
felske	1	0	0	proper
felt	6	6710	1	common
felted	0	1	0	common
feltex	1	0	0	proper
feltham	2	0	0	proper
felty	0	1	0	common
felucca	0	1	0	common
fema	2	0	0	proper
female	6	555	8	common
female's	0	3	0	common
females	3	77	0	common
femglka	1	0	0	proper
feminam	0	2	0	common
feminine	0	189	0	common
femininely	0	2	0	common
femininity	0	3	0	common
feminist	0	1	0	common
femme	0	19	0	common
femmes	1	4	0	common
femmine	0	1	0	common
fen	3	4	0	common
fenardi	2	0	1	proper
fence	0	201	0	common
fenced	1	69	0	common
fenceless	0	1	0	common
fenceline	1	2	1	common
fencer	0	5	0	common
fencers	0	1	0	common
fences	0	43	0	common
fenchurch	3	0	0	proper
fencing	0	42	0	common
fend	0	13	0	common
fended	0	3	0	common
fender	1	81	0	common
fenders	0	4	0	common
fending	0	3	0	common
fendt	4	0	6	proper
fenestrelle	2	0	0	proper
fenestrelles	1	0	0	proper
feng	1	0	0	proper
fengbang	1	0	0	proper
fengbing	1	0	0	proper
fennel	0	5	0	common
fennell	1	0	0	proper
fenner	1	0	0	proper
fenny	1	0	0	proper
fens	1	5	0	common
fenster	1	0	0	proper
fentress	1	0	0	proper
fenugreek	0	1	0	common
fenway	1	0	0	proper
fenwick	1	0	0	proper
fenya	51	0	14	proper
fenzi	1	0	0	proper
feodor	1	0	0	proper
feokltych	1	0	0	proper
feoktst	2	0	0	proper
fer	0	3	0	common
fera	0	3	0	common
ferai	0	1	0	common
ferapntov	15	0	4	proper
ferapont	36	0	0	proper
ferber	1	0	0	proper
ferc	10	0	4	proper
ferd	2	0	0	proper
ferdinand	59	0	4	proper
ferdinando	3	0	0	proper
ferdishenko	83	0	14	proper
fereidun	1	0	0	proper
ferentino	1	0	0	proper
feretti	2	0	1	proper
fergeson	1	0	0	proper
ferguson	10	0	0	proper
ferguson's	2	0	0	proper
fergusson	1	0	0	proper
ferina	1	0	0	proper
ferine	0	1	0	common
feringa	1	0	0	proper
ferlenghetti	1	0	0	proper
fermate	0	0	1	dual
ferme	0	1	0	common
ferment	0	11	1	common
fermenta	6	0	2	proper
fermentable	0	1	0	common
fermentation	0	12	0	common
fermentations	0	1	0	common
fermented	1	6	0	common
fermenting	0	7	0	common
ferments	0	2	0	common
fermes	0	1	0	common
fern	0	37	0	common
fernal	0	2	0	common
fernald	1	0	0	proper
fernan	1	0	0	proper
fernand	185	0	18	proper
fernandes	2	0	0	proper
fernandez	13	0	5	proper
fernando	147	1	0	proper
fernands	1	0	0	proper
fernberger	1	0	0	proper
ferndean	5	0	2	proper
fernery	0	1	0	common
ferney	1	0	0	proper
fernomenon	0	1	0	common
ferns	0	23	0	common
ferny	0	2	0	common
ferocious	0	107	0	common
ferociously	0	13	0	common
ferociousness	0	2	0	common
ferocities	0	2	0	common
ferocity	2	71	0	common
ferons	0	1	0	common
ferrado	2	0	0	proper
ferrajo	11	0	0	proper
ferrand	1	0	0	proper
ferranti	1	0	0	proper
ferrara	4	0	0	proper
ferraro	2	0	0	proper
ferraros	3	0	0	proper
ferrars	123	0	7	proper
ferraz	1	0	0	proper
ferrea	1	0	0	proper
ferrell	3	0	0	proper
ferret	1	13	0	common
ferreted	0	9	0	common
ferreting	0	4	1	common
ferrets	0	4	0	common
ferrette	1	0	0	proper
ferreux	0	1	0	common
ferried	0	2	0	common
ferrier	1	0	0	proper
ferries	1	11	0	common
ferris	11	1	0	proper
ferro	3	1	3	proper
ferroalloy	0	1	0	common
ferromagnetic	0	2	0	common
ferrominera	1	0	0	proper
ferrosan	1	0	0	proper
ferrosilicon	0	2	0	common
ferrotherm	1	0	0	proper
ferrous	3	6	0	common
ferruginea	0	1	0	common
ferruginous	0	1	0	common
ferrule	0	9	0	common
ferrusino	1	0	0	proper
ferruzzi	53	0	12	proper
ferry	21	66	2	common
ferrymen	0	1	0	common
fers	1	0	0	proper
fertanche	0	1	0	common
fertile	0	41	0	common
fertilely	0	2	0	common
fertilised	0	2	0	common
fertiliser	0	15	0	common
fertilisers	0	6	0	common
fertilises	0	1	0	common
fertilising	0	4	0	common
fertility	0	22	1	common
fertilization	0	1	0	common
fertilized	0	4	0	common
fertilizer	0	17	0	common
fertilizers	0	7	0	common
fertilizes	0	1	0	common
fertilizing	0	2	0	common
fertille	0	1	0	common
fertinghof	1	0	0	proper
fertlizer	0	1	0	common
fertur	0	1	0	common
ferule	0	9	0	common
ferules	0	1	0	common
fervacques	1	0	0	proper
fervency	0	3	0	common
fervent	0	81	0	common
fervently	0	72	0	common
fervid	0	28	0	common
fervidly	0	4	0	common
fervor	0	29	0	common
fervors	0	1	0	common
fervour	0	73	0	common
fes	0	1	0	common
fesch	3	0	0	proper
fesharaki	4	0	1	proper
fesole	1	0	0	proper
fess	0	2	0	common
fessor	0	2	0	common
festal	0	3	0	common
feste	0	1	0	common
fester	0	2	0	common
festered	0	3	0	common
festering	0	11	0	common
festers	0	1	0	common
festin	0	1	0	common
festival	18	104	1	common
festivals	0	27	1	common
festive	0	43	0	common
festively	0	1	0	common
festivities	3	36	0	common
festivity	0	24	0	common
festivus	0	2	0	common
festoon	0	9	0	common
festooned	0	5	0	common
festooning	0	2	0	common
festoons	0	12	0	common
festus	13	0	0	proper
fet	0	2	0	common
fetch	14	500	20	common
fetched	0	141	0	common
fetcher	0	1	0	common
fetches	0	9	0	common
fetcheth	0	1	0	common
fetching	2	64	1	common
fetcht	0	1	0	common
fete	3	12	0	common
feted	0	3	0	common
fetes	0	14	0	common
fetich	0	2	0	common
fetiches	0	2	0	common
fetichistic	0	2	0	common
fetid	0	16	0	common
fetidness	0	3	0	common
fetish	0	2	0	common
fetishistic	1	1	0	proper
fetishize	0	1	0	common
fetlock	0	1	0	common
fetlocks	0	2	0	common
fetor	0	3	0	common
fetter	3	13	0	common
fettered	0	24	0	common
fettering	0	2	0	common
fetters	1	52	0	common
fettle	0	2	0	common
fettling	0	1	0	common
fetyukovitch	42	0	13	proper
feu	0	3	0	common
feuchres	1	0	0	proper
feuchtwanger	2	0	0	proper
feud	0	19	0	common
feudal	0	35	1	common
feudalism	0	5	0	common
feudalistic	0	1	0	common
feuds	0	7	0	common
feuer	1	0	0	proper
feuermann	1	0	0	proper
feuillage	1	4	0	common
feuillantines	1	0	0	proper
feuille	0	1	0	common
feuilly	21	0	5	proper
feuorous	1	0	0	proper
feury	0	1	0	common
fever	7	483	3	common
fevered	0	24	0	common
feverish	0	183	3	common
feverishly	0	32	1	common
feverishness	0	1	0	common
feverous	0	1	0	common
fevers	0	23	1	common
feversham	2	0	0	proper
fevrier	1	0	0	proper
few	13	5302	58	common
fewer	1	115	1	common
fewest	0	11	0	common
fewness	0	2	0	common
fex	1	0	0	proper
fexp	1	0	0	proper
fey	0	1	0	common
feyer's	1	0	0	proper
feyther	0	1	0	common
feythers	0	1	0	common
fez	2	4	0	common
ffa	1	0	0	proper
ffb	2	0	1	proper
ffbk	1	0	0	proper
ffbn	2	0	0	proper
ffbv	2	0	0	proper
ffc	1	0	0	proper
ffcop	2	0	0	proper
ffct	1	0	0	proper
ffed	1	0	0	proper
fff	2	0	0	proper
ffkz	1	0	0	proper
ffmc	5	0	0	proper
ffmy	1	0	0	proper
ffom	2	0	0	proper
ffortescue	1	0	0	proper
ffreind	0	1	0	common
ffsd	1	0	0	proper
ffsh	1	0	0	proper
ffsm	1	0	0	proper
ffws	1	0	0	proper
ffxa	2	0	0	proper
fg	1	0	0	proper
fgas	1	0	0	proper
fgbi	1	0	0	proper
fge	1	0	0	proper
fgi	2	0	0	proper
fgrp	1	0	0	proper
fha	3	0	0	proper
fhex	0	1	0	common
fhl	3	0	0	proper
fhlb	1	0	0	proper
fhlbb	11	0	10	proper
fhlmc	1	0	2	proper
fhr	2	0	0	proper
fhs	0	0	1	dual
fhsy	2	0	0	proper
fi	2	3	1	common
fiacre	0	17	0	common
fiacres	0	2	0	common
fiama	2	0	0	proper
fianc	0	3	0	common
fiance	0	12	0	common
fiancee	0	1	0	common
fiano	1	0	0	proper
fiasco	0	6	0	common
fiat	12	11	2	proper
fiats	1	1	0	proper
fib	0	9	1	common
fibbed	0	1	0	common
fibber	2	0	0	proper
fibbing	0	4	0	common
fibbitson	3	0	0	proper
fiber	2	47	1	common
fiberboard	0	1	0	common
fibercoupled	0	4	0	common
fiberglas	8	1	1	proper
fiberglass	0	1	0	common
fiberoptic	0	1	0	common
fiberphotocathode	0	1	0	common
fibers	0	23	0	common
fibra	1	0	0	proper
fibre	2	27	0	common
fibred	0	1	0	common
fibres	1	31	0	common
fibrils	0	1	0	common
fibrin	0	2	0	common
fibrinolytic	0	1	0	common
fibrocalcific	0	1	0	common
fibronics	0	0	1	dual
fibrosis	0	6	0	common
fibrous	0	11	0	common
fibs	0	9	1	common
fibster	0	1	0	common
fibula	0	1	0	common
ficci	1	0	0	proper
fiche	9	1	0	proper
fichet	1	0	0	proper
fichte	4	0	0	proper
fichtel	13	0	1	proper
fichtre	0	0	1	dual
fichu	0	8	0	common
fichus	0	3	0	common
ficial	0	1	0	common
fickle	3	26	1	common
fickleness	0	11	0	common
ficr	3	0	0	proper
fiction	2	132	0	common
fictional	0	13	0	common
fictions	0	14	0	common
fictionwriter's	0	1	0	common
fictionwriting	0	1	0	common
fictitious	0	34	0	common
fictitiously	0	2	0	common
fictive	0	2	0	common
fid	1	0	0	proper
fidata	0	0	1	dual
fiddle	2	39	1	common
fiddled	0	2	0	common
fiddlede	0	0	0	dual
fiddler	0	9	0	common
fiddlers	0	9	0	common
fiddles	0	13	1	common
fiddlestick	0	7	1	common
fiddlesticks	2	1	0	proper
fiddling	0	6	0	common
fide	0	3	0	common
fidel	8	0	0	proper
fidelcor	4	0	4	proper
fidelilty	1	0	0	proper
fidelio	2	0	0	proper
fidelitatis	0	0	1	dual
fidelities	0	2	0	common
fidelity	25	128	7	common
fidem	0	2	0	common
fiden	1	0	0	proper
fides	0	0	0	dual
fidget	0	18	0	common
fidgeted	0	18	0	common
fidgetiness	0	3	0	common
fidgeting	0	13	0	common
fidgets	1	7	0	common
fidgetty	0	1	0	common
fidgety	0	18	0	common
fidis	1	0	0	proper
fidler	0	2	0	common
fido	3	0	0	proper
fiduciary	1	13	1	common
fie	10	39	19	common
fiedler	7	0	2	proper
fiedler's	1	0	0	proper
fiefdom	0	1	0	common
field	86	1441	7	common
field's	2	0	0	proper
fieldcrest	2	0	1	proper
fielded	0	1	0	common
fielder	2	3	0	common
fielder's	0	1	0	common
fielders	0	2	0	common
fieldflattening	0	2	0	common
fieldglass	0	1	0	common
fieldglasses	0	1	0	common
fieldhands	0	1	0	common
fielding	8	3	1	proper
fieldmice	0	1	0	common
fields	58	668	6	common
fieldsequential	0	1	0	common
fieldstone	0	1	0	common
fieldwoman	0	3	0	common
fieldwork	0	7	0	common
fiend	28	73	0	common
fiendish	0	15	0	common
fiendishly	0	4	0	common
fiendlike	0	1	0	common
fiends	3	20	0	common
fier	0	1	0	common
fierabras	4	0	0	proper
fierce	4	420	3	common
fiercely	0	146	2	common
fierceness	0	39	0	common
fiercer	0	21	0	common
fiercest	0	19	0	common
fiere	0	1	0	common
fierie	0	2	0	common
fiers	1	0	0	proper
fiery	9	222	3	common
fieschi	1	0	0	proper
fiesco	1	0	0	proper
fiesole	1	0	0	proper
fiesta	0	1	0	common
fiew	0	1	0	common
fife	9	19	0	common
fifer	0	2	0	common
fifes	0	3	0	common
fiffe	1	0	0	proper
fifine	2	0	1	proper
fifo	1	0	0	proper
fifteen	14	525	28	common
fifteene	0	1	0	common
fifteenmile	0	1	0	common
fifteenminute	0	3	0	common
fifteensixteenths	0	1	0	common
fifteenth	4	52	1	common
fifteenthcentury	0	1	0	common
fifth	62	277	7	common
fifthcentury	0	1	0	common
fifthly	0	1	1	common
fifths	0	5	0	common
fifties	5	22	0	common
fiftieth	1	17	0	common
fifty	17	996	31	common
fiftycent	0	2	0	common
fiftydollar	0	1	0	common
fiftyfifth	2	0	0	proper
fiftyfifty	0	1	0	common
fiftyfive	0	2	0	common
fiftyfour	0	1	0	common
fiftynine	0	1	0	common
fiftyninth	1	1	0	proper
fiftyodd	0	2	0	common
fiftyone	0	1	0	common
fiftypound	0	1	0	common
fiftyseven	0	0	1	dual
fiftythird	0	1	0	common
fiftythree	0	1	1	common
fiftytwo	0	1	1	common
fiftyyear	0	1	0	common
fig	56	92	2	common
figarella	2	0	0	proper
figaro	6	0	4	proper
figged	0	1	0	common
figger	0	2	1	common
figgered	0	1	0	common
fight	12	870	11	common
fighter	0	21	0	common
fighters	2	19	0	common
fightest	0	1	0	common
fighteth	0	3	0	common
fightin	0	3	0	common
fighting	12	332	5	common
fightings	0	2	0	common
fights	1	37	1	common
figment	0	2	0	common
figments	0	4	0	common
figner	1	0	0	proper
figone	2	0	0	proper
figs	25	58	6	common
figueiredo	2	0	0	proper
figuera	2	0	0	proper
figueras	1	0	0	proper
figueroa	2	0	0	proper
figuerras	3	0	0	proper
figuier	1	0	0	proper
figural	0	1	0	common
figurative	0	28	0	common
figuratively	0	12	1	common
figure	40	1975	10	common
figured	1	70	0	common
figurehead	0	1	0	common
figures	27	1158	21	common
figurines	0	0	1	dual
figuring	0	15	0	common
fihst	0	1	0	common
fiia	1	0	0	proper
fiji	20	0	1	proper
fijian	1	0	0	proper
fike	2	0	0	proper
fil	11	1	0	proper
filagree	0	1	0	common
filament	0	5	0	common
filaments	0	6	0	common
filbert	0	2	0	common
filberts	0	5	0	common
filch	0	5	0	common
filched	0	6	0	common
filches	0	1	0	common
filchings	0	1	0	common
filde	0	1	0	common
fildes	8	0	4	proper
file	11	245	2	common
filed	1	200	0	common
filename	0	1	0	common
filers	0	2	0	common
files	18	45	1	common
filets	0	1	0	common
filette	0	1	0	common
filez	0	2	1	common
filial	6	70	1	common
filiall	0	1	0	common
filially	1	0	0	proper
filibuster	0	4	0	common
filibusters	0	1	0	common
filigree	0	18	0	common
filigreed	0	0	1	dual
filing	4	254	0	common
filings	0	17	0	common
filipino	4	0	0	proper
filipinos	3	0	0	proper
filippo	1	0	1	proper
filippov	0	0	1	dual
filisoff	2	0	0	proper
filium	2	0	0	proper
filka	2	0	0	proper
fill	13	499	21	common
fille	0	10	0	common
filleau	1	0	0	proper
filled	4	1258	3	common
filledst	0	2	0	common
filler	0	1	0	common
filles	28	16	0	proper
fillest	0	2	0	common
fillet	0	9	1	common
filleted	0	3	0	common
filleth	0	6	0	common
filletoville	3	0	0	proper
fillets	0	10	0	common
fillies	0	2	0	common
fillin	0	3	0	common
filling	4	226	1	common
fillings	0	3	0	common
fillins	0	2	0	common
fillip	0	16	0	common
filliped	0	3	0	common
filliping	0	4	0	common
fillips	0	1	0	common
fills	0	49	0	common
filly	0	11	0	common
film	8	131	0	common
film's	0	1	0	common
filmdom	1	0	0	proper
filme	0	1	0	common
filmed	0	5	0	common
filming	0	1	0	common
filmpartners	2	0	0	proper
films	3	39	1	common
filmstrips	0	1	0	common
filmy	0	13	0	common
fils	0	4	0	common
filspierre	2	0	0	proper
filter	4	20	0	common
filtered	0	13	0	common
filtering	0	8	0	common
filters	0	7	0	common
filtertek	0	0	1	dual
filth	0	50	0	common
filthie	0	2	0	common
filthier	0	1	0	common
filthiest	0	5	0	common
filthily	0	1	0	common
filthiness	0	18	0	common
filthy	0	100	1	common
filtration	0	1	0	common
filtrona	1	0	0	proper
fin	29	72	1	common
fina	1	0	0	proper
final	44	807	27	common
finalco	1	0	0	proper
finale	2	18	1	common
finales	0	1	0	common
finalise	1	3	0	common
finalised	0	13	0	common
finalist	0	1	0	common
finalists	0	0	1	dual
finality	0	13	0	common
finalization	0	3	0	common
finalize	0	7	0	common
finalized	0	14	0	common
finalizes	1	0	0	proper
finalizing	0	3	0	common
finally	9	605	178	common
finals	7	3	0	proper
finan	1	0	0	proper
finance	305	263	43	proper
financed	0	44	0	common
finances	0	32	0	common
financial	264	747	26	common
financially	0	28	3	common
financials	1	2	0	common
financier	12	29	0	common
financiere	9	0	0	proper
financieres	1	0	0	proper
financiers	0	4	0	common
financing	16	273	3	common
financings	0	2	0	common
finanical	1	0	0	proper
finanziara	1	0	0	proper
finanziaria	7	0	0	proper
finberg	2	0	0	proper
finch	9	2	0	proper
finchbury	1	0	0	proper
finches	6	1	0	proper
finching	23	0	2	proper
finchley	12	0	0	proper
find	33	5433	34	common
finde	0	41	0	common
finder	0	15	0	common
finders	1	5	0	common
findes	0	5	0	common
findest	0	7	0	common
findeth	0	28	0	common
findin	0	2	0	common
finding	19	955	56	common
findings	0	43	1	common
findley	1	0	0	proper
finds	16	358	1	common
fine	38	2403	60	common
fineboned	0	1	0	common
finechiseled	0	1	0	common
fined	0	14	0	common
finedrawn	0	1	0	common
finefeathered	0	1	0	common
finefeatured	0	1	0	common
finegrained	0	1	0	common
finelooking	0	5	0	common
finely	2	53	1	common
finelyspun	0	1	0	common
fineness	2	14	0	common
finepoint	0	1	0	common
finer	2	78	0	common
finery	0	56	0	common
fines	2	13	0	common
finesse	1	4	0	common
finessed	0	1	0	common
finesses	0	1	0	common
finessing	0	3	0	common
finest	1	212	0	common
finetooth	0	1	0	common
finette	2	0	0	proper
fing	1	0	1	proper
finger	11	804	0	common
fingerboard	0	1	0	common
fingered	1	16	0	common
fingerends	0	1	0	common
fingerheld	0	1	0	common
fingering	0	20	0	common
fingerings	0	1	0	common
fingerless	0	2	0	common
fingernails	0	2	0	common
fingerpaint	0	1	0	common
fingerpost	0	3	0	common
fingerprint	0	6	0	common
fingerprinting	0	1	0	common
fingerprints	0	4	0	common
fingers	3	963	1	common
fingersucking	0	1	0	common
fingertips	0	5	0	common
fingida	1	0	0	proper
fini	0	1	0	common
finial	0	1	0	common
finical	0	3	0	common
finicking	0	2	0	common
finicky	0	1	0	common
finikin	0	2	0	common
fining	0	3	0	common
finis	2	0	6	proper
finish	1	421	13	common
finished	3	1073	4	common
finisher	0	4	0	common
finishes	3	14	0	common
finishing	0	147	1	common
finistre	0	0	1	dual
finite	0	21	0	common
finitedimensional	0	4	0	common
finiteness	0	1	0	common
